fold,epoch,train_loss,val_loss,val_miou,test_miou_final,val_iou_bg,val_iou_head,val_iou_body,val_iou_tail
1,23,0.059131913581053956,0.09485069670490105,0.8545374435229893,0.9050030180066272,0.9910178184509277,0.8211014270782471,0.9110068082809448,0.6824579834938049
1,24,0.05647135416170382,0.09464927153648252,0.8585015848605302,0.9050030180066272,0.9914681911468506,0.8389938473701477,0.9144635796546936,0.6682396531105042
1,25,0.05521481450738592,0.09231278996397979,0.8641231312368908,0.9050030180066272,0.9916829466819763,0.8457916378974915,0.9181879162788391,0.6770620346069336
1,26,0.052923725954210424,0.09421998392926516,0.8615594027686293,0.9050030180066272,0.9917106628417969,0.8417575359344482,0.9179919362068176,0.672870934009552
1,27,0.052015847233924495,0.09368332043072602,0.8596871965122919,0.9050030180066272,0.9917135834693909,0.8315809369087219,0.9146016836166382,0.677756667137146
1,28,0.05158161579187294,0.09187262527046412,0.8623593880312286,0.9050030180066272,0.9916954040527344,0.8335121273994446,0.9130216240882874,0.686469554901123
1,29,0.05234680781858539,0.09660618763117895,0.8582194634597667,0.9050030180066272,0.9909641146659851,0.8385781049728394,0.9167047142982483,0.6685646772384644
1,30,0.05049072195610992,0.09457966625472924,0.8604158593790374,0.9050030180066272,0.991287112236023,0.8370659351348877,0.9134599566459656,0.6731635332107544
1,31,0.04878834377624139,0.09061279555741888,0.865115969720548,0.9050030180066272,0.9916459918022156,0.8392279744148254,0.9143686294555664,0.6917564272880554
1,32,0.04675894867941094,0.08928858086358021,0.8652626867711979,0.9050030180066272,0.9912387728691101,0.8396522402763367,0.9102427363395691,0.6950514316558838
1,33,0.0466391649176063,0.08906402436159823,0.8673550978194188,0.9050030180066272,0.9919407963752747,0.8467376828193665,0.9187244176864624,0.6862131357192993
1,34,0.0455297140261059,0.0903632739817139,0.8669454968758743,0.9050030180066272,0.9921115040779114,0.8402451276779175,0.9168551564216614,0.6914485096931458
1,35,0.04606418788218579,0.08542915993798388,0.8698885697517952,0.9050030180066272,0.9917588829994202,0.8472301363945007,0.9173718094825745,0.6974524259567261
2,1,0.20874686130416503,0.14526183346043461,0.7747510759726814,0.9107398850188511,0.9853429198265076,0.679486870765686,0.8319399952888489,0.6012842059135437
2,2,0.12823921004566577,0.12829540190489397,0.799223996763644,0.9107398850188511,0.9867298007011414,0.7338590621948242,0.8777088522911072,0.6068786382675171
2,3,0.11213977391566705,0.12019788402578105,0.8162331363429194,0.9107398850188511,0.9888620972633362,0.7379405498504639,0.8921349048614502,0.6399939060211182
2,4,0.10480921126286918,0.11560778164345285,0.8268108637436576,0.9107398850188511,0.9899988770484924,0.7681991457939148,0.8992669582366943,0.6463199257850647
2,5,0.09857969677776372,0.11566076745157657,0.8203289270401001,0.9107398850188511,0.9874204397201538,0.8014600276947021,0.8961471915245056,0.6059084534645081
2,6,0.09408919529630504,0.10935518657383711,0.8322406748066777,0.9107398850188511,0.9893457293510437,0.7982619404792786,0.8960517644882202,0.6359094977378845
2,7,0.09011118000527041,0.11096918569958729,0.8344119491784469,0.9107398850188511,0.9903133511543274,0.8062347769737244,0.9041677117347717,0.6326578855514526
2,8,0.08654514086355856,0.0987219899892807,0.8462451074434363,0.9107398850188511,0.9906493425369263,0.8185685276985168,0.9102842211723328,0.6622033715248108
2,9,0.08179623733419891,0.09877807977406874,0.8475125007007434,0.9107398850188511,0.9908221960067749,0.8181124925613403,0.9097335934638977,0.6660656929016113
2,10,0.07964738025030958,0.09810890412848929,0.8458978321241296,0.9107398850188511,0.9903188943862915,0.810878574848175,0.9070302844047546,0.6677847504615784
2,11,0.08015148787323488,0.10178359319334444,0.8480107338532158,0.9107398850188511,0.9909728765487671,0.8115110397338867,0.9113875031471252,0.662490963935852
2,12,0.07927842259133627,0.09741638238015382,0.846944274591363,0.9107398850188511,0.9909780025482178,0.821373462677002,0.9050605893135071,0.6645987629890442
2,13,0.07580828852609757,0.09618378100187883,0.8528865658718606,0.9107398850188511,0.9909608960151672,0.8222044706344604,0.9135851263999939,0.6776551604270935
2,14,0.07610176430519568,0.09933207592238551,0.8452851575353871,0.9107398850188511,0.9906924962997437,0.8146049976348877,0.9130745530128479,0.6629972457885742
2,15,0.07357695127299073,0.09187967991051467,0.8604021735813306,0.9107398850188511,0.9915645122528076,0.8413137793540955,0.9198926687240601,0.6810583472251892
2,16,0.07230027091749218,0.10024819451829661,0.8460538729377415,0.9107398850188511,0.9903501272201538,0.8292232155799866,0.9181337952613831,0.6476103067398071
2,17,0.0689245849369316,0.09383099986159284,0.8583145965700564,0.9107398850188511,0.9917219877243042,0.8343424797058105,0.922781765460968,0.6788395643234253
2,18,0.07085685111377217,0.09168583821991215,0.8578506599301877,0.9107398850188511,0.9911429286003113,0.8433322906494141,0.915917158126831,0.6756348609924316
2,19,0.0704878046014987,0.08949093565992687,0.858870738485585,0.9107398850188511,0.9918650984764099,0.8332725763320923,0.9170092344284058,0.6857354640960693
2,20,0.06767451087132506,0.08962825057299241,0.8609716353209123,0.9107398850188511,0.9916025400161743,0.8368675708770752,0.920565128326416,0.6861177682876587
2,21,0.07184988232927585,0.0926053656184155,0.8596592213796532,0.9107398850188511,0.9913488626480103,0.8462458252906799,0.9158137440681458,0.6753911375999451
2,22,0.06395809346929603,0.08259756046792735,0.8701301439948704,0.9107398850188511,0.9920477867126465,0.8496860265731812,0.9234896898269653,0.7056460976600647
2,23,0.059848877616705154,0.08131170169166897,0.8748735624810924,0.9107398850188511,0.9923433661460876,0.8581794500350952,0.9297415018081665,0.7090051770210266
2,24,0.05809148677513687,0.07839414522699688,0.8761526584625244,0.9107398850188511,0.9923458099365234,0.8665581941604614,0.9334350228309631,0.7129148840904236
2,25,0.05382886153022084,0.07548058058904565,0.8808071012082307,0.9107398850188511,0.9925940036773682,0.8717995285987854,0.9346123337745667,0.7176845669746399
2,26,0.05619356455195934,0.08125805530859076,0.8715274821157041,0.9107398850188511,0.9921408891677856,0.8483797907829285,0.9253076314926147,0.712354302406311
2,27,0.05595528767059702,0.07853226732948553,0.876165076960688,0.9107398850188511,0.9922406673431396,0.8641857504844666,0.9326075315475464,0.7083943486213684
2,28,0.052900066547984376,0.07590858359699663,0.8792610484620799,0.9107398850188511,0.9925150275230408,0.8642451167106628,0.9322531819343567,0.7218769192695618
2,29,0.053513587314054506,0.08297065593626188,0.8673114849173504,0.9107398850188511,0.9917923808097839,0.8475751876831055,0.9223789572715759,0.7045275568962097
2,30,0.052029402827450985,0.07742099826750548,0.8757604723391326,0.9107398850188511,0.9921234846115112,0.8662363290786743,0.9288121461868286,0.7118890881538391
3,1,0.2167853246836847,0.15796179703946384,0.7432873856346562,0.9018913978949921,0.9859153032302856,0.6451519727706909,0.7905247807502747,0.5646695494651794
3,2,0.11937188186973752,0.15350582324108988,0.7654449478635248,0.9018913978949921,0.9881771206855774,0.6779338121414185,0.830206036567688,0.5565285086631775
3,3,0.108337340306764,0.13568322613554182,0.7857419972149831,0.9018913978949921,0.9880801439285278,0.7193771600723267,0.8469370007514954,0.599322497844696
3,4,0.09776620510336002,0.13352444824182763,0.7884283661842346,0.9018913978949921,0.9895219206809998,0.7089168429374695,0.8630141019821167,0.5979340672492981
3,5,0.09294356159429755,0.1325252836324134,0.7932006705482051,0.9018913978949921,0.9883359670639038,0.7218252420425415,0.8429310321807861,0.6023291349411011
3,6,0.08913616866782394,0.12430537857537,0.8025670647621155,0.9018913978949921,0.9896677732467651,0.7345951795578003,0.8553102016448975,0.6266166567802429
3,7,0.08485367937782827,0.1194514273753706,0.8086258802773818,0.9018913978949921,0.9902346730232239,0.7415743470191956,0.8670095801353455,0.6380930542945862
3,8,0.08161955443805932,0.11931783003064822,0.8075551064509265,0.9018913978949921,0.9903886318206787,0.7451881170272827,0.870075523853302,0.6312839388847351
3,9,0.08033545416920321,0.12298898708145574,0.8063193514661969,0.9018913978949921,0.9886268377304077,0.7555528283119202,0.860327959060669,0.6206220388412476
3,10,0.07720862821616718,0.13556441425714852,0.7614331267914682,0.9018913978949921,0.9807189702987671,0.6900933384895325,0.8286054730415344,0.628704309463501
3,11,0.07745888349519518,0.11891205060594487,0.8034625593221413,0.9018913978949921,0.9891859292984009,0.7380375266075134,0.8503150939941406,0.642716109752655
3,12,0.07491214069716712,0.1247151789237868,0.8023541142355721,0.9018913978949921,0.9888219237327576,0.7487382292747498,0.8575384020805359,0.6199502348899841
3,13,0.07051629955770551,0.12074016962411269,0.8124659443801304,0.9018913978949921,0.9906824827194214,0.7564330101013184,0.8765047788619995,0.6278066635131836
3,14,0.06990144477952932,0.13107217890474032,0.7676385303713241,0.9018913978949921,0.9785454273223877,0.7208350896835327,0.8288084864616394,0.6309720277786255
3,15,0.07083518822160714,0.12481114099610527,0.8088272213935852,0.9018913978949921,0.9897990822792053,0.7627446055412292,0.868773877620697,0.609370768070221
3,16,0.06995519009239892,0.11809969313864438,0.8139092697287506,0.9018913978949921,0.9898609519004822,0.7749148011207581,0.8769680261611938,0.6206294894218445
3,17,0.06659961550481931,0.11780067491081525,0.8069340035600482,0.9018913978949921,0.9893617033958435,0.754012942314148,0.8649999499320984,0.636505663394928
3,18,0.06734792068784923,0.11852301910238446,0.8168511705578498,0.9018913978949921,0.9901829361915588,0.7680169939994812,0.8702574372291565,0.6272467374801636
3,19,0.06771241157313368,0.11797572264693817,0.7983078562988425,0.9018913978949921,0.9875847697257996,0.7513935565948486,0.8586388230323792,0.6371168494224548
3,20,0.06558761374697838,0.11207920565920056,0.8251123405852407,0.9018913978949921,0.9905427098274231,0.7817014455795288,0.8800177574157715,0.6418867111206055
3,21,0.06888612745497115,0.1003976786192858,0.8412789196338294,0.9018913978949921,0.9909994602203369,0.8063113689422607,0.9015724062919617,0.6593213677406311
3,22,0.060000341339535884,0.1007288139102594,0.8395415656971481,0.9018913978949921,0.9910211563110352,0.8029693365097046,0.9016166925430298,0.667055606842041
3,23,0.05714709972018362,0.10107874026838339,0.8431784251950821,0.9018913978949921,0.9910994172096252,0.8152076601982117,0.9000537395477295,0.6573948264122009
3,24,0.05490615334966806,0.09922856921857258,0.8455454853345763,0.9018913978949921,0.9910516142845154,0.8283741474151611,0.9028170108795166,0.6520584225654602
3,25,0.05320867084071151,0.09645364602219383,0.8480482202655865,0.9018913978949921,0.9907830357551575,0.8259045481681824,0.9017679691314697,0.6651929616928101
3,26,0.05202706229104449,0.09661294112227997,0.8497094905601358,0.9018913978949921,0.991568386554718,0.8185780048370361,0.903878927230835,0.6703673601150513
3,27,0.052324630323143315,0.09679069791762333,0.8488561421070459,0.9018913978949921,0.9913443922996521,0.8240584135055542,0.9065153002738953,0.6660305261611938
3,28,0.0499802303929665,0.09357344120178583,0.8500956746767152,0.9018913978949921,0.9914522767066956,0.8178483843803406,0.9043135046958923,0.6823596954345703
3,29,0.05104366587958646,0.0942709871901656,0.8497388599053869,0.9018913978949921,0.9913777112960815,0.8280898332595825,0.9076420068740845,0.6699626445770264
3,30,0.04876900947386336,0.09333141457359746,0.853915977028181,0.9018913978949921,0.992128849029541,0.8240860104560852,0.9059544801712036,0.6788120269775391
3,31,0.04674822292294467,0.09700073245561348,0.845048614268033,0.9018913978949921,0.9917466640472412,0.8023088574409485,0.8942983746528625,0.6782090067863464
3,32,0.04794341719786883,0.09425446095893968,0.8541916575071946,0.9018913978949921,0.9919442534446716,0.8314158916473389,0.907230794429779,0.6745896339416504
3,33,0.04807151925595752,0.08741416571275243,0.8612440082262147,0.9018913978949921,0.9919499158859253,0.8445942401885986,0.907924473285675,0.6871747970581055
3,34,0.046724484629947494,0.09208004120385872,0.8566366883943666,0.9018913978949921,0.9920734167098999,0.8314134478569031,0.9078428149223328,0.6804835796356201
3,35,0.04631005368530996,0.09041878988720337,0.8570935861119684,0.9018913978949921,0.9916987419128418,0.8293623924255371,0.9073073267936707,0.6827715039253235
4,1,0.22481405198628798,0.160257720688115,0.7652753508609275,0.9062357846426276,0.9833388328552246,0.6833200454711914,0.8203207850456238,0.5605733394622803
4,2,0.1241576986043578,0.12503705413445182,0.8053718826045161,0.9062357846426276,0.9874602556228638,0.7412157654762268,0.865285336971283,0.6247413754463196
4,3,0.11095958667626832,0.12395656277304111,0.8118067160896633,0.9062357846426276,0.9871362447738647,0.7497823238372803,0.8708992600440979,0.6353784799575806
4,4,0.10540240658558324,0.10780667701493139,0.8319836144861967,0.9062357846426276,0.9888776540756226,0.7850337624549866,0.8956366181373596,0.6594524383544922
4,5,0.09466280712924822,0.11177019042813259,0.8288660661033962,0.9062357846426276,0.9902848601341248,0.7805148959159851,0.8870381116867065,0.6528862714767456
4,6,0.09331186878588137,0.10670463028161423,0.8297957700231801,0.9062357846426276,0.9869449734687805,0.7770586013793945,0.8809449672698975,0.6654672622680664
4,7,0.08832677477702183,0.10756760634805845,0.831659237716509,0.9062357846426276,0.989966630935669,0.7873508334159851,0.8888435363769531,0.6529877185821533
4,8,0.08467804292290446,0.0970034870116607,0.8456489873969036,0.9062357846426276,0.9903003573417664,0.8091779947280884,0.8999199271202087,0.6792616844177246
4,9,0.08239555232999958,0.09786776641140814,0.8460819524267446,0.9062357846426276,0.9903473854064941,0.8133455514907837,0.9006302952766418,0.6829621195793152
4,10,0.08161952755695313,0.10337643312371296,0.8436299386231796,0.9062357846426276,0.9912525415420532,0.7837941646575928,0.9037857055664062,0.6910668611526489
4,11,0.07893400460043777,0.09887988236935243,0.8431296462598055,0.9062357846426276,0.990067720413208,0.8112691640853882,0.8961372971534729,0.6796584725379944
4,12,0.07840588371396831,0.09807246534720711,0.8510282179583674,0.9062357846426276,0.9902632832527161,0.8176875710487366,0.9076122641563416,0.684125542640686
4,13,0.07906568473199839,0.10727772090746009,0.8355625727902288,0.9062357846426276,0.9896183013916016,0.781267523765564,0.8973032832145691,0.6806183457374573
4,14,0.07646687508067261,0.08783096813637277,0.8572817019794299,0.9062357846426276,0.9908664226531982,0.8253277540206909,0.9076031446456909,0.7078315019607544
4,15,0.06823711155736742,0.09073239493629207,0.8579418472621752,0.9062357846426276,0.9907101988792419,0.8281897902488708,0.9108169674873352,0.6962171196937561
4,16,0.06262166059214222,0.07995890851901925,0.8758318268734476,0.9062357846426276,0.9921216368675232,0.8612034916877747,0.9258289337158203,0.7184368968009949
4,17,0.06092395881127611,0.07822592213102009,0.8775225089943928,0.9062357846426276,0.9921578168869019,0.8657137155532837,0.9250744581222534,0.7220379710197449
4,18,0.05755548380978946,0.08031763246525889,0.8723586289779,0.9062357846426276,0.9916894435882568,0.8517442345619202,0.9199720025062561,0.7208397388458252
4,19,0.058844453854447004,0.07488273110078729,0.8812762244887974,0.9062357846426276,0.9923825263977051,0.8663291931152344,0.9272233843803406,0.7281168103218079
4,20,0.05430770423211999,0.07696841579416523,0.8771046685135883,0.9062357846426276,0.9919793009757996,0.8629651069641113,0.9261162281036377,0.7274155020713806
4,21,0.05359279219817141,0.0768474865866744,0.8804146336472553,0.9062357846426276,0.9923935532569885,0.8681004643440247,0.9267117977142334,0.7270122170448303
4,22,0.054678811145222876,0.07358920094759568,0.8833174249400263,0.9062357846426276,0.9926472902297974,0.8693978786468506,0.9299087524414062,0.7357776761054993
4,23,0.05329706088132657,0.07378312109605126,0.8851840019226074,0.9062357846426276,0.9928600192070007,0.8680890798568726,0.9298643469810486,0.7418820261955261
4,24,0.05124044857570291,0.07191102080371069,0.8875948688258295,0.9062357846426276,0.9928919672966003,0.8711100220680237,0.9307290315628052,0.747592568397522
4,25,0.048836528775996306,0.07537200424982154,0.8840046747871068,0.9062357846426276,0.9929205179214478,0.8682051301002502,0.9277744293212891,0.7392071485519409
4,26,0.04809272033397598,0.07197761146918587,0.8888186651727428,0.9062357846426276,0.9929444193840027,0.8758628368377686,0.9324897527694702,0.7430375814437866
4,27,0.04802778247261507,0.07089609212201575,0.888429011469302,0.9062357846426276,0.9928383827209473,0.8757951259613037,0.9316900372505188,0.7401190400123596
4,28,0.04683993295642408,0.07129390395205953,0.8869320537732995,0.9062357846426276,0.9925788044929504,0.8777357935905457,0.928580105304718,0.74015212059021
5,1,0.1909358832814278,0.14779798777207084,0.7721300399821738,0.8966642069743962,0.9795693159103394,0.703266978263855,0.8062574863433838,0.5921050310134888
5,2,0.11713033745048243,0.13504860647346661,0.7913550656774769,0.8966642069743962,0.9865354299545288,0.6977918148040771,0.8609927892684937,0.6278386116027832
5,3,0.10389577820213562,0.10982933109221252,0.8321758228799571,0.8966642069743962,0.9889384508132935,0.7750729918479919,0.8956624269485474,0.6646852493286133
5,4,0.09572047779866315,0.1094458876096684,0.833805177004441,0.8966642069743962,0.9895822405815125,0.780380129814148,0.893089771270752,0.6676180958747864
5,5,0.09182658112103786,0.1048341945461605,0.838639377511066,0.8966642069743962,0.9892240166664124,0.7961670160293579,0.8966277837753296,0.6720319390296936
5,6,0.08609813068984845,0.10210413738437321,0.8460704704989558,0.8966642069743962,0.9906249642372131,0.8065499663352966,0.9056701064109802,0.67890864610672
5,7,0.0831138352735327,0.10313292851914531,0.8467202176218448,0.8966642069743962,0.9903693795204163,0.821934163570404,0.9097951054573059,0.6574891209602356
5,8,0.08333120665965824,0.10496502713016842,0.8357410736705946,0.8966642069743962,0.9903274178504944,0.7830190658569336,0.8835794925689697,0.6789973974227905
5,9,0.08041202164844635,0.09788054584161095,0.8496360680331354,0.8966642069743962,0.9905093908309937,0.822374701499939,0.9052862524986267,0.6744210720062256
5,10,0.07654140513014356,0.09725983265949333,0.8469735529111779,0.8966642069743962,0.990351140499115,0.8206532001495361,0.9058364629745483,0.6742063164710999
5,11,0.07482053964236461,0.09633214706959932,0.8537196283755095,0.8966642069743962,0.9906221032142639,0.8335292935371399,0.9105674624443054,0.6782200932502747
5,12,0.07333081569693504,0.09534123766681422,0.8554818630218506,0.8966642069743962,0.9907999038696289,0.8184985518455505,0.9085609316825867,0.6945866346359253
5,13,0.07476748733892354,0.09676875970933749,0.8483437574428061,0.8966642069743962,0.9902695417404175,0.8059312105178833,0.9034702181816101,0.6888992786407471
5,14,0.07115418469413705,0.08834706188543984,0.8614126335019651,0.8966642069743962,0.9910863041877747,0.838499903678894,0.9167316555976868,0.6947365999221802
5,15,0.06898298386586915,0.08935507211996162,0.8626574194949607,0.8966642069743962,0.9914664626121521,0.8362825512886047,0.9163811802864075,0.7002881169319153
5,16,0.06976815672642595,0.09513101525928663,0.8567783013634059,0.8966642069743962,0.9909759759902954,0.8390633463859558,0.913181483745575,0.6790229678153992
5,17,0.06883400410687159,0.09162156912295714,0.8619921031205551,0.8966642069743962,0.9916685223579407,0.840835690498352,0.9194437861442566,0.6900838017463684
5,18,0.0667776237318822,0.09092439024344734,0.8599619798038317,0.8966642069743962,0.991845965385437,0.8253942728042603,0.9120160341262817,0.700451672077179
5,19,0.06679185924180057,0.08978431905093401,0.8632024205249289,0.8966642069743962,0.9914206266403198,0.8392503261566162,0.9173098802566528,0.6982519030570984
5,20,0.06975324138862278,0.08701298813457074,0.8678962728251581,0.8966642069743962,0.9918384552001953,0.8496475219726562,0.9232476353645325,0.7012967467308044
5,21,0.06224996064781049,0.08124446441297946,0.8743425649145375,0.8966642069743962,0.9924193024635315,0.8580337166786194,0.9246643781661987,0.7110229730606079
5,22,0.05721174466568942,0.08388197797796,0.8729486999304398,0.8966642069743962,0.9917917251586914,0.8625313639640808,0.9278493523597717,0.7084137797355652
5,23,0.05531704747075335,0.07622012891199277,0.881013077756633,0.8966642069743962,0.9927297234535217,0.8679839968681335,0.929702639579773,0.7264506816864014
5,24,0.054312095175915905,0.07768077630063762,0.8808374819548234,0.8966642069743962,0.9923622608184814,0.874759316444397,0.9288269877433777,0.7221422791481018
5,25,0.05341068210951779,0.07716183241294777,0.8790628158527872,0.8966642069743962,0.9920782446861267,0.8669090867042542,0.9292272329330444,0.722470760345459
5,26,0.051392384707380875,0.07408457281796829,0.8823463300000066,0.8966642069743962,0.9924036860466003,0.8719987273216248,0.9287131428718567,0.7285144925117493
5,27,0.05197810629775765,0.07457085614619048,0.8805407575939013,0.8966642069743962,0.9923344850540161,0.8632450103759766,0.9281237125396729,0.7339003682136536
5,28,0.049011918656322935,0.07181425878535146,0.8864934247473012,0.8966642069743962,0.9925827980041504,0.8749144673347473,0.9317879676818848,0.7421953678131104
5,29,0.04786646750268586,0.07288935987845711,0.8838285518729169,0.8966642069743962,0.9924855828285217,0.8714062571525574,0.9305358529090881,0.7359468936920166
5,30,0.04777872394257729,0.07484280104222504,0.8827380589816881,0.8966642069743962,0.9926217198371887,0.8687769174575806,0.9298973083496094,0.7339673042297363
5,31,0.04936816193368457,0.07387813381526781,0.8852142976677936,0.8966642069743962,0.9927718043327332,0.8709645867347717,0.9304447174072266,0.7362881898880005
5,32,0.046933109231224845,0.07435206693151723,0.8838046789169312,0.8966642069743962,0.9925575852394104,0.8776377439498901,0.9324741363525391,0.7242913842201233
5,33,0.04637698131280208,0.06998600609924482,0.8888279904489932,0.8966642069743962,0.9928024411201477,0.8747652173042297,0.9312602281570435,0.7463585734367371
5,34,0.044990215764953455,0.07043416299249815,0.8880603261615919,0.8966642069743962,0.9927647709846497,0.8767685890197754,0.9331107139587402,0.738004744052887
